FarmID,FarmScaleID,SpeciesID,SubstanceUsed,SubstanceCategory,Location,SubstanceSubCategory,ActiveSubstance,ActiveSubCategory,ChemFormulation,Commercial
2-2-060-01,Small,Penaeus monodon,Soil Gold,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Soil Gold,Fertiliser,Khulna,Fertiliser,Sodium nitrate,Fertiliser,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Soil Gold,Sediment treatment,Khulna,Inorganic compound,Sodium silicate,Inorganic compound,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Viva Growth,Feed supplement,Khulna,Vitamins,Vitamins,Vitamins,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Viva Pond,Probiotic,Khulna,Probiotic - other,Candida utilis,Probiotic - other,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Viva Pond,Probiotic,Khulna,Feed Supplement,Saponin steroid,Feed Supplement,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Calmag,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Enriched potassium,Mineral elements,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,K-Max,Feed supplement,Khulna,Feed Supplement,Other nutrients,Feed Supplement,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Astaxantin,Feed Supplement,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Inorganic compound,Silicon dioxide,Inorganic compound,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Inorganic compound,Sodium bicarbonate,Inorganic compound,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Sucrose,Feed Supplement,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Sunset yellow FCF,Feed Supplement,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Vanilla flavour,Feed Supplement,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin A,Vitamins,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin B2,Vitamins,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin E,Vitamins,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Wheat flour,Feed Supplement,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Soda mix,Disinfectant,Khulna,Disinfectants - Cl based,Chlorine,Disinfectants - Cl based,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Minerals,Mineral elements,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Soda mix,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Soda mix,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Antioxidants,Antioxidants,Antioxidants,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Bacillus mesentericus,Probiotic - bacteria,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Clostridium butyricum,Probiotic - bacteria,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Dextrose monohydrate,Feed Supplement,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Enzymes,Lipase,Enzymes,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Monosodium phosphate,Feed Supplement,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Enzymes,Protease,Enzymes,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Squid and cod liver oil,Feed Supplement,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Streptococcus faecalis,Probiotic - bacteria,Formulation,Yes
2-2-062-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Vitamins,Vitamins,Vitamins,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Calmag,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Astaxantin,Feed Supplement,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Inorganic compound,Silicon dioxide,Inorganic compound,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Inorganic compound,Sodium bicarbonate,Inorganic compound,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Sucrose,Feed Supplement,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Sunset yellow FCF,Feed Supplement,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Vanilla flavour,Feed Supplement,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin A,Vitamins,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin B2,Vitamins,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin E,Vitamins,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Wheat flour,Feed Supplement,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Soda mix,Disinfectant,Khulna,Disinfectants - Cl based,Chlorine,Disinfectants - Cl based,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Minerals,Mineral elements,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Soda mix,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Soda mix,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Antioxidants,Antioxidants,Antioxidants,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Bacillus mesentericus,Probiotic - bacteria,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Clostridium butyricum,Probiotic - bacteria,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Dextrose monohydrate,Feed Supplement,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Enzymes,Lipase,Enzymes,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Monosodium phosphate,Feed Supplement,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Enzymes,Protease,Enzymes,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Squid and cod liver oil,Feed Supplement,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Streptococcus faecalis,Probiotic - bacteria,Formulation,Yes
2-2-063-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Vitamins,Vitamins,Vitamins,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Carbon,Mineral elements,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Nitrate,Fertiliser,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Phosphorus,Fertiliser,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Silicon,Mineral elements,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,A. Soil,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,Calmag,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Enriched potassium,Mineral elements,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,K-Max,Feed supplement,Khulna,Feed Supplement,Other nutrients,Feed Supplement,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,Soda mix,Disinfectant,Khulna,Disinfectants - Cl based,Chlorine,Disinfectants - Cl based,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Minerals,Mineral elements,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,Soda mix,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-064-03,Small,Penaeus monodon,Soda mix,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Carbon,Mineral elements,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Nitrate,Fertiliser,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Phosphorus,Fertiliser,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Silicon,Mineral elements,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,A. Soil,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Calmag,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Enriched potassium,Mineral elements,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,K-Max,Feed supplement,Khulna,Feed Supplement,Other nutrients,Feed Supplement,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Astaxantin,Feed Supplement,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Inorganic compound,Silicon dioxide,Inorganic compound,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Inorganic compound,Sodium bicarbonate,Inorganic compound,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Sucrose,Feed Supplement,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Sunset yellow FCF,Feed Supplement,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Vanilla flavour,Feed Supplement,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin A,Vitamins,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin B2,Vitamins,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin E,Vitamins,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Wheat flour,Feed Supplement,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Soda mix,Disinfectant,Khulna,Disinfectants - Cl based,Chlorine,Disinfectants - Cl based,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Minerals,Mineral elements,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Soda mix,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Soda mix,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Antioxidants,Antioxidants,Antioxidants,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Bacillus mesentericus,Probiotic - bacteria,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Clostridium butyricum,Probiotic - bacteria,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Dextrose monohydrate,Feed Supplement,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Enzymes,Lipase,Enzymes,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Monosodium phosphate,Feed Supplement,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Enzymes,Protease,Enzymes,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Squid and cod liver oil,Feed Supplement,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Streptococcus faecalis,Probiotic - bacteria,Formulation,Yes
2-2-065-01,Small,Penaeus monodon,Zymetin,Feed supplement,Khulna,Vitamins,Vitamins,Vitamins,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Carbon,Mineral elements,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Nitrate,Fertiliser,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Phosphorus,Fertiliser,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Silicon,Mineral elements,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,A. Soil,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,Calmag,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,Soda mix,Disinfectant,Khulna,Disinfectants - Cl based,Chlorine,Disinfectants - Cl based,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Minerals,Mineral elements,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,Soda mix,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-066-01,Small,Penaeus monodon,Soda mix,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Carbon,Mineral elements,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Nitrate,Fertiliser,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Phosphorus,Fertiliser,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Silicon,Mineral elements,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,A. Soil,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Calmag,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Enriched potassium,Mineral elements,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,K-Max,Feed supplement,Khulna,Feed Supplement,Other nutrients,Feed Supplement,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Astaxantin,Feed Supplement,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Inorganic compound,Silicon dioxide,Inorganic compound,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Inorganic compound,Sodium bicarbonate,Inorganic compound,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Sucrose,Feed Supplement,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Sunset yellow FCF,Feed Supplement,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Vanilla flavour,Feed Supplement,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin A,Vitamins,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin B2,Vitamins,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin E,Vitamins,Formulation,Yes
2-2-067-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Wheat flour,Feed Supplement,Formulation,Yes
